Date,Open,High,Low,Close,Adj Close,Volume,Name,Return,Up,Down,avg_14up,avg_14down,RS_14,RSI,EWMA_up,EWMA_down,12Ewm,26Ewm,MACD,low_14,high_14,k_percent,r_percent,ROC,Target
2016-12-07,159.5800018310547,162.05999755859375,159.5800018310547,162.02999877929688,153.7875518798828,51100,COKE,2.30999755859375,2.30999755859375,0.0,0.4800011771065848,0.7150017874581474,0.6713286393492851,40.16736287189215,0.17508467946549364,0.17508467946549364,161.145828721882,158.2891143785726,2.856714343309392,157.2100067138672,168.94000244140625,41.09116641972482,-58.90883358027518,-0.016390439010925184,1.0
2016-12-08,161.77999877929688,162.85000610351562,160.39999389648438,161.91000366210938,153.6736602783203,30900,COKE,-0.1199951171875,0.0,0.1199951171875,0.4800011771065848,0.6985724312918526,0.6871172631575663,40.72729727580256,0.13569345156383317,0.13569345156383317,161.26339409730159,158.55732839957534,2.7060656977262454,157.2100067138672,168.94000244140625,40.06818977101401,-59.93181022898598,-0.02381524739965346,-1.0
2016-12-09,162.47999572753906,167.5399932861328,161.58999633789062,167.14999389648438,158.6470489501953,67900,COKE,5.239990234375,5.239990234375,0.0,0.8207146780831474,0.6985724312918526,1.1748455010819996,54.01972234338054,0.8169746716801541,0.8169746716801541,162.1690248356374,159.19382214008712,2.97520269555028,157.2100067138672,168.94000244140625,84.73990454472727,-15.26009545527274,0.006018658060397142,1.0
2016-12-12,166.97000122070312,167.3800048828125,165.22000122070312,167.3300018310547,158.81796264648438,29600,COKE,0.1800079345703125,0.1800079345703125,0.0,0.8335723876953125,0.6600003923688617,1.2629877153610005,55.81063064496238,0.731969178550532,0.731969178550532,162.96302129647083,159.79650211719584,3.166519179274985,157.2100067138672,168.94000244140625,86.27449960129408,-13.725500398705929,0.013752600908982338,1.0
2016-12-13,167.1999969482422,168.24000549316406,166.00999450683594,167.16000366210938,158.65667724609375,32900,COKE,-0.1699981689453125,0.0,0.1699981689453125,0.8250002179827008,0.6721431187220982,1.2274174874410972,55.10495874085911,0.6116128773158488,0.6116128773158488,163.60871089118444,160.34194667607835,3.266764215106093,157.2100067138672,168.5500030517578,87.74250583305749,-12.257494166942509,0.03325506813825596,-1.0
2016-12-14,166.77999877929688,168.42999267578125,165.52000427246094,167.72000122070312,159.18814086914062,39500,COKE,0.55999755859375,0.55999755859375,0.0,0.8650000435965401,0.65142822265625,1.3278516550441033,57.04193616319361,0.604726173937296,0.604726173937296,164.24121709572577,160.88846923493946,3.352747860786309,157.2100067138672,168.42999267578125,93.67208250092138,-6.327917499078624,0.05477647327063284,1.0
2016-12-15,167.97999572753906,172.41000366210938,167.10000610351562,171.66000366210938,162.9276885986328,33500,COKE,3.94000244140625,3.94000244140625,0.0,1.0657141549246651,0.65142822265625,1.635965587396769,62.06323766966998,1.0496906724827424,1.0496906724827424,165.3825688751694,161.68636067398907,3.696208201180326,157.2100067138672,172.41000366210938,95.06578848302509,-4.934211516974904,0.08907504745500971,1.0
2016-12-16,172.8699951171875,174.74000549316406,171.1699981689453,174.05999755859375,165.2056121826172,42800,COKE,2.399993896484375,2.399993896484375,0.0,1.216428484235491,0.65142822265625,1.8673254273132471,65.12429351498396,1.2298226720540386,1.2298226720540386,166.71755790338852,162.60292636914497,4.114631534243557,157.2100067138672,174.74000549316406,96.1208900061453,-3.8791099938547027,0.08773898832190619,1.0
2016-12-19,174.47999572753906,175.57000732421875,173.52000427246094,173.60000610351562,164.76902770996094,27200,COKE,-0.459991455078125,0.0,0.459991455078125,1.216428484235491,0.6064278738839286,2.0058914450035945,66.7319988663528,1.0044148142610079,1.0044148142610079,167.77639608802346,163.41752486798723,4.358871220036235,157.2100067138672,175.57000732421875,89.27014621343521,-10.729853786564785,0.08690210854452052,-1.0
2016-12-20,173.00999450683594,179.35000610351562,173.00999450683594,178.52000427246094,169.43870544433594,43700,COKE,4.9199981689453125,4.9199981689453125,0.0,1.567856924874442,0.37214224679129465,4.213058147503822,80.81740176869441,1.5266920137300948,1.5266920137300948,169.42925888562922,164.53622704609637,4.893031839532853,157.2100067138672,179.35000610351562,96.25112080426364,-3.7488791957363605,0.10177131159289399,1.0
2016-12-21,178.1199951171875,179.41000366210938,176.05999755859375,177.2100067138672,168.1954345703125,33800,COKE,-1.30999755859375,0.0,1.30999755859375,1.567856924874442,0.2678560529436384,5.853356336899157,85.40860928803745,1.1483415353501796,1.1483415353501796,170.62629701305048,165.47502554000533,5.151271473045142,157.2100067138672,179.41000366210938,90.0901024744673,-9.9098975255327,0.09449695945710346,-1.0
2016-12-22,176.27000427246094,176.27000427246094,172.66000366210938,174.6699981689453,165.78457641601562,25500,COKE,-2.540008544921875,0.0,2.540008544921875,1.567856924874442,0.3499995640345982,4.47959679378188,81.75048205855626,0.6564204448723296,0.6564204448723296,171.24840488318813,166.15613462363052,5.092270259557608,157.77999877929688,179.41000366210938,78.08597122911176,-21.91402877088824,0.04498955756539269,-1.0
2016-12-23,174.0,178.0500030517578,174.0,177.55999755859375,168.52761840820312,18600,COKE,2.8899993896484375,2.8899993896484375,0.0,1.602856227329799,0.3499995640345982,4.579594925356402,82.07755198400673,0.9543050113541532,0.9543050113541532,172.21941914094285,167.00086521140557,5.218553929537279,159.27000427246094,179.41000366210938,90.81426931687749,-9.185730683122522,0.06113664982725453,1.0
2016-12-27,178.30999755859375,182.25999450683597,178.00999450683594,179.0800018310547,169.9702606201172,47300,COKE,1.5200042724609375,1.5200042724609375,0.0,1.711427961077009,0.3285707746233259,5.2087041613454295,83.89357949721831,1.0297478309254176,1.0297478309254176,173.27489340096008,167.8956160721203,5.379277328839777,159.5800018310547,182.25999450683597,85.97886374462097,-14.021136255379036,0.07130891306415577,1.0
2016-12-28,179.22999572753906,180.05999755859375,177.6300048828125,178.6999969482422,169.6095733642578,24000,COKE,-0.3800048828125,0.0,0.3800048828125,1.5464281354631697,0.35571398053850445,4.347392062358864,81.29929527630566,0.8417457039430851,0.8417457039430851,174.10952471592657,168.69594058146265,5.4135841344639175,160.39999389648438,182.25999450683597,83.71455874110096,-16.285441258899034,0.06546622732902607,-1.0
2016-12-29,177.8000030517578,180.6999969482422,177.8000030517578,179.0500030517578,169.9417724609375,25700,COKE,0.350006103515625,0.350006103515625,0.0,1.5714285714285714,0.3471429007393973,4.526748402693835,81.9061783324064,0.7761698137273056,0.7761698137273056,174.86959830605446,169.4629081718549,5.40669013419955,161.58999633789062,182.25999450683597,84.47028669842432,-15.529713301575676,0.04305021106835527,1.0
2016-12-30,178.27000427246094,179.89999389648438,177.1999969482422,178.85000610351562,169.75193786621094,30400,COKE,-0.1999969482421875,0.0,0.1999969482421875,1.1971435546875,0.3614283970424107,3.312256492527412,76.81028478401339,0.6459959916583925,0.6459959916583925,175.4819687364331,170.15824875938532,5.323719977047773,165.22000122070312,182.25999450683597,79.98832308170337,-20.01167691829663,0.0275192957147401,-1.0
2017-01-03,178.72000122070312,180.7400054931641,174.60000610351562,179.6999969482422,170.55870056152344,31500,COKE,0.8499908447265625,0.8499908447265625,0.0,1.2449994768415178,0.3614283970424107,3.4446642461672075,77.50111269119292,0.6731986113228278,0.6731986113228278,176.1308961536345,170.86504492152287,5.265851232111629,165.52000427246094,182.25999450683597,84.7072935960446,-15.2927064039554,0.03513819487476977,1.0
2017-01-04,179.88999938964844,181.0,176.07000732421875,179.9600067138672,170.8054962158203,17500,COKE,0.260009765625,0.260009765625,0.0,1.2635716029575892,0.3492856706891741,3.6175878628643465,78.34367142112835,0.6181009620364635,0.6181009620364635,176.71999008597797,171.53874579502985,5.181244290948115,165.52000427246094,182.25999450683597,86.2605189085127,-13.739481091487304,0.008066336583817835,1.0
2017-01-05,180.00999450683594,181.0,178.00999450683594,179.3000030517578,170.17904663085938,20800,COKE,-0.660003662109375,0.0,0.660003662109375,1.22357177734375,0.3964287894112723,3.0864856691181526,75.52909563449427,0.4476714549713337,0.4476714549713337,177.11691515763638,172.11365373997265,5.003261417663737,167.10000610351562,182.25999450683597,80.47497546614312,-19.525024533856875,0.011793895709655056,-1.0
2017-01-06,178.8800048828125,179.60000610351562,176.00999450683594,177.2100067138672,168.1954345703125,21700,COKE,-2.089996337890625,0.0,2.089996337890625,0.9421430315290179,0.5457142421177456,1.7264402480552032,63.322137695359,0.10928897940146108,0.10928897940146108,177.13123693551802,172.49116136766855,4.640075567849465,171.1699981689453,182.25999450683597,54.46357564867059,-45.5364243513294,0.014541756292143049,-1.0
2017-01-09,177.0,177.0,172.3000030517578,173.1699981689453,164.36090087890625,35300,COKE,-4.040008544921875,0.0,4.040008544921875,0.7707148960658482,0.8342862810407367,0.9238014738830587,48.01958447502538,-0.4439886249187658,-0.4439886249187658,176.5218155868145,172.54144557517054,3.98037001164397,172.3000030517578,182.25999450683597,8.734898228692039,-91.26510177130797,-0.02472403384776889,-1.0
2017-01-10,172.38999938964844,173.00999450683594,170.14999389648438,171.72999572753906,162.994140625,27000,COKE,-1.44000244140625,0.0,1.44000244140625,0.7707148960658482,0.9042870657784599,0.8522900804761313,46.012775723392636,-0.5767983588476314,-0.5767983588476314,175.78461253154137,172.4813381790497,3.303274352491684,170.14999389648438,182.25999450683597,13.0470830010042,-86.9529169989958,-0.04104314288789024,-1.0
2017-01-11,171.0,171.0800018310547,169.77000427246094,170.9199981689453,162.2253875732422,20900,COKE,-0.80999755859375,0.0,0.80999755859375,0.4192864554268973,0.962144034249442,0.43578345913039734,30.351614399732384,-0.6078931868169101,-0.6078931868169101,175.0362103219112,172.3656833634864,2.6705269584248015,169.77000427246094,182.25999450683597,9.207324224476611,-90.79267577552339,-0.043536647521881244,-1.0
2017-01-12,170.52000427246094,170.52000427246094,168.3699951171875,169.3000030517578,160.6877899169922,17000,COKE,-1.6199951171875,0.0,1.6199951171875,0.4192864554268973,0.9842867170061383,0.4259799997120986,29.872789225522283,-0.7428461340887497,-0.7428461340887497,174.15371689573377,172.13859593298798,2.015120962745783,168.3699951171875,182.25999450683597,6.695521781400521,-93.30447821859947,-0.05445406218273885,-1.0
2017-01-13,168.6999969482422,170.13999938964844,167.8000030517578,170.10000610351562,161.4470977783203,24600,COKE,0.8000030517578125,0.8000030517578125,0.0,0.47642953055245535,0.8028575352260044,0.5934172747327338,37.241800006986146,-0.5371249517911578,-0.5371249517911578,173.53006908154637,171.98758927895298,1.542479802593391,167.8000030517578,182.25999450683597,15.905977945443961,-84.09402205455604,-0.04892367739107395,1.0
2017-01-17,169.16000366210938,169.99000549316406,166.0500030517578,166.7100067138672,158.22947692871094,23200,COKE,-3.3899993896484375,0.0,3.3899993896484375,0.2700010027204241,1.0450003487723214,0.2583740790494706,20.532374541967428,-0.9175209624177101,-0.9175209624177101,172.48082871728803,171.59665723709477,0.8841714801932596,166.0500030517578,182.25999450683597,4.071585502919026,-95.92841449708096,-0.0722870921256411,-1.0
2017-01-18,167.0399932861328,168.25,165.60000610351562,168.0,159.453857421875,18100,COKE,1.2899932861328125,1.2899932861328125,0.0,0.25357164655412945,1.0450003487723214,0.24265221236722875,19.526960959171433,-0.6231771774748454,-0.6231771774748454,171.79147045308986,171.33023818249518,0.4612322705946781,165.60000610351562,181.0,15.584382127789437,-84.41561787221058,-0.06645924798660052,1.0
2017-01-19,167.1699981689453,167.99000549316406,166.27999877929688,166.41000366210938,157.94476318359375,14000,COKE,-1.589996337890625,0.0,1.589996337890625,0.25357164655412945,1.1314283098493303,0.22411640609195735,18.30842271017822,-0.7520896448733775,-0.7520896448733775,170.9635524852467,170.9657763661703,-0.002223880923594379,165.60000610351562,181.0,5.259726491051807,-94.74027350894819,-0.07189068137342713,-1.0
2017-01-20,166.6999969482422,168.05999755859375,166.00999450683594,166.63999938964844,158.1630859375,14900,COKE,0.2299957275390625,0.2299957275390625,0.0,0.24499947684151785,1.1314283098493303,0.21653999171555452,17.799660774833356,-0.6211420709318916,-0.6211420709318916,170.29839047053926,170.6453484419835,-0.34695797144422613,165.60000610351562,181.0,6.753205833219387,-93.24679416678062,-0.059646785868507135,1.0
2017-01-23,166.27000427246094,169.1300048828125,166.2100067138672,167.69000244140625,159.15968322753906,16600,COKE,1.0500030517578125,1.0500030517578125,0.0,0.31999969482421875,1.117142813546317,0.2864447507909887,22.266385759269028,-0.3983185069908252,-0.3983185069908252,169.8971000045188,170.4264339234222,-0.5293339189034043,165.60000610351562,181.0,13.57141017028419,-86.4285898297158,-0.03164517979721149,1.0
2017-01-24,167.3000030517578,170.0,167.3000030517578,169.60000610351562,160.9724578857422,23600,COKE,1.910003662109375,1.910003662109375,0.0,0.3957148960658482,1.117142813546317,0.35422050902307645,26.15678219779791,-0.0905371728670559,-0.0905371728670559,169.8513932505183,170.36521704787356,-0.5138237973552577,165.60000610351562,181.0,25.97403626837248,-74.02596373162751,-0.012403130944012908,1.0
2017-01-25,169.60000610351562,170.27000427246094,168.8000030517578,169.35000610351562,160.97250366210938,32100,COKE,-0.25,0.0,0.25,0.3771427699497768,1.1349999564034599,0.33228439157376793,24.940950571465848,-0.11179918519365838,-0.11179918519365838,169.77425676636406,170.29001623718037,-0.515759470816306,165.60000610351562,181.0,24.3506590015992,-75.64934099840079,-0.009185537574589953,-1.0
2017-01-26,168.52999877929688,168.97999572753906,165.88999938964844,166.49000549316406,158.2539825439453,20900,COKE,-2.8600006103515625,0.0,2.8600006103515625,0.3771427699497768,1.292142595563616,0.2918739551227873,22.593067533050927,-0.4782305532468459,-0.4782305532468459,169.2689873397179,170.00853395984583,-0.7395466201279248,165.60000610351562,179.60000610351562,6.3571384974888385,-93.64286150251117,-0.016597740743895195,-1.0
2017-01-27,166.25999450683594,166.9600067138672,165.27999877929688,165.91000366210938,157.7026824951172,14400,COKE,-0.5800018310546875,0.0,0.5800018310546875,0.3771427699497768,1.1842858450753349,0.31845586225493216,24.15369913940711,-0.4918002017437213,-0.4918002017437213,168.7522206200858,169.70493912297647,-0.9527185028906615,165.27999877929688,177.0,5.375467723498272,-94.62453227650172,-0.02463258254591949,-1.0
2017-01-30,165.10000610351562,165.3699951171875,162.97999572753906,164.5,156.3624267578125,16700,COKE,-1.410003662109375,0.0,1.410003662109375,0.3771427699497768,0.9964283534458706,0.3784946189513108,27.457098036352903,-0.614228461935333,-0.614228461935333,168.0980328323803,169.31938807683008,-1.221355244449768,162.97999572753906,173.00999450683594,15.15458083203768,-84.84541916796232,-0.013256593034996045,-1.0
2017-01-31,164.08999633789062,169.3300018310547,162.30999755859375,168.83999633789062,160.48777770996094,26100,COKE,4.339996337890625,4.339996337890625,0.0,0.6871425083705357,0.893571036202567,0.7689847595001555,43.47040048651634,0.04634013877682861,0.04634013877682861,168.2121810639973,169.28387757764938,-1.0716965136520855,162.30999755859375,171.0800018310547,74.45833065101235,-25.54166934898765,0.0049999782017298156,1.0
2017-02-01,169.7899932861328,169.82000732421875,167.5399932861328,168.22000122070312,159.89834594726562,27400,COKE,-0.6199951171875,0.0,0.6199951171875,0.6871425083705357,0.8799994332449776,0.7808442624067535,43.84685841935823,-0.042505179122307224,-0.042505179122307224,168.21338416502894,169.2050719215793,-0.9916877565503626,162.30999755859375,170.52000427246094,71.98536941665381,-28.01463058334619,0.0108767352849104,-1.0
